train_L,train_nll,train_kld,train_mmd
2.199819036892482,2.111796089581081,1.928782275744847,0.013774582317897252
2.1984153475080217,2.1076577390943254,1.9298401389803206,0.014320475714547294
2.1988990817751204,2.104741709572928,1.910650679043361,0.015040261404854911
2.191082085881914,2.10230507169451,1.9144268035888672,0.013954452105930873
2.191566858972822,2.1004387651171004,1.8952940361840385,0.014463952609470912
2.1918702636446272,2.0981612546103343,1.9129011460712977,0.014945898737226213
2.1817555257252286,2.0940087011882236,1.9596373864582606,0.013657399586268834
2.17500330720629,2.0860560621534074,2.0037191765648976,0.013809629849025182
2.1697689976011003,2.0777778966086253,1.9122343403952462,0.014602950641087123
2.1634025744029453,2.0705590759004866,1.8213370868137904,0.014955946377345495
2.1536999940872192,2.0644478797912598,1.9494824068886893,0.013979417937142509
2.1509042978286743,2.059578537940979,1.957643917628697,0.014378615788051061
2.1456949370247975,2.0553328820637295,1.9083784478051322,0.014284236090523856
2.141385657446725,2.0515147277287076,1.8647391285215105,0.014273251805986677
2.1411135537283763,2.0475467273167203,1.8386206456593104,0.015066266059875488
2.1311507054737637,2.042890497616359,1.931023461478097,0.013817633901323591
2.1310204437800815,2.038940191268921,1.9536246401923043,0.014537879398890905
2.1276725019727434,2.0357402733394077,1.9294578688485282,0.014556646347045898
2.124504174504961,2.0328081846237183,1.956492304801941,0.014455131122044154
2.1237263338906422,2.0311096055167064,1.9116966724395752,0.014729397637503487
2.1184170927320207,2.030469673020499,1.9081696953092302,0.013800740242004395
2.120687689099993,2.0310090439660207,1.9482847792761666,0.014067292213439941
2.1221499272755215,2.032252924782889,1.8498998028891427,0.01430821418762207
2.1222407817840576,2.0308941091809953,1.8677808216639928,0.01456289631979806
2.1217793566840037,2.0298995971679688,1.9894037076405116,0.014425992965698242
2.114495430673872,2.0220323290143694,1.9817919390542167,0.014558144978114538
2.0959795032228743,2.0077944823673795,1.8749085664749146,0.013915010860988073
2.088489464351109,2.001494441713606,1.8757113899503435,0.0136749233518328
2.0887813908713206,1.9984021186828613,1.9205121312822615,0.014263357434953963
2.084152511187962,1.9952242544719152,1.9990360736846924,0.01381521565573556
2.081156015396118,1.9914429868970598,1.9295007160731725,0.014111825398036413
2.0790571314947948,1.987383348601205,1.772489411490304,0.014819417681012834
2.0700981276375905,1.9825833014079504,1.9027093308312553,0.013724991253444127
2.0672236510685513,1.9786029883793421,2.0338081972939626,0.013683881078447615
2.065926126071385,1.9763730253492082,1.8961793354579382,0.014146549361092704
2.062879834856306,1.9736346857888358,1.8602673496518816,0.014156801359994071
2.0618467841829573,1.9708586250032698,1.9293498652321952,0.014367665563310896
2.058942232813154,1.9682884556906564,1.9299632821764265,0.014299426759992327
2.0589135714939664,1.9664760998317175,1.8839414460318429,0.01474911825997489
2.054408379963466,1.96518041406359,1.9256126540047782,0.014022418430873327
2.055205379213606,1.9648095539637975,1.8720191717147827,0.014363850866045271
2.050568240029471,1.9646961688995361,1.7991825682776315,0.013603261538914271
2.0516789300101146,1.9627368109566825,1.8770501954214913,0.014062438692365373
2.051009484699794,1.9597071749823434,2.000527569225856,0.014287982668195452
2.0437677587781633,1.956696561404637,1.894377929823739,0.013652801513671875
2.0421630314418246,1.952676636832101,1.809902344431196,0.01430610248020717
2.0375911508287703,1.9479874883379256,1.8986272811889648,0.014151777539934431
2.0325046437127248,1.9422147103718348,1.9848384175981795,0.014116542679922921
2.0307049410683766,1.9365537847791399,1.8997725078037806,0.015060816492353166
2.0202887058258057,1.9322185856955392,1.8128675733293806,0.014016321727207728
2.0170687777655467,1.9283167634691512,1.945075239453997,0.013888018471854073
2.0146351541791643,1.9264203650610787,1.8531785011291504,0.013964533805847168
2.0147051981517246,1.9241265228816442,1.8543141228812081,0.014435989516122
2.0100885799952914,1.9216872453689575,1.900557483945574,0.01390695571899414
2.006314992904663,1.9195574862616402,1.8784905161176408,0.013621773038591658
2.0051812614713396,1.9174767902919225,1.8748828513281686,0.01381875787462507
2.002150774002075,1.91435364314488,1.9017388480050224,0.013783523014613561
1.9995040723255701,1.9120158127376012,1.8360333102090018,0.013853294508797782
2.0002354894365584,1.9096391371318273,1.8129265478679113,0.014522467340741838
1.9935839176177979,1.9059867347989763,1.9202483892440796,0.01370636054447719
1.9927078315189906,1.9029498270579748,1.8463478088378906,0.014287471771240234
1.9878708464758736,1.9009861435209001,1.786644118172782,0.013831308909824916
1.9850715398788452,1.8977861404418945,1.94698851449149,0.013590284756251745
1.9857158831187658,1.8949987718037196,2.0407767295837402,0.01409006118774414
1.9790482691356115,1.893705095563616,1.760728086744036,0.013574327741350447
1.9784771033695765,1.89150789805821,1.7573213406971522,0.013907006808689662
1.979114294052124,1.8888114520481654,1.8740278141839164,0.014341201101030623
1.9734007460730416,1.886189545903887,1.9623300348009383,0.013544678688049316
1.9747730663844518,1.884109343801226,1.8335455656051636,0.014494657516479492
1.9710817337036133,1.8817599671227592,1.896063072340829,0.014100415366036552
1.9681488956723894,1.8802740914481026,1.877371038709368,0.01384791306086949
1.9657313653400965,1.8773506709507533,1.8956500802721297,0.013912660734994071
1.9664547783987862,1.875643593924386,1.7867406095777238,0.01461798804146903
1.9618126835141863,1.8734547921589442,1.8145774602890015,0.014070561953953334
1.9593280042920793,1.8706166233335222,1.910169005393982,0.013949837003435408
1.9560416425977434,1.868883660861424,1.8076882532664709,0.013843911034720284
1.9520042794091361,1.8666643585477556,1.8177305800574166,0.013459444046020508
1.958329677581787,1.864322406905038,1.9348710945674352,0.014961634363446916
1.9512634447642736,1.8629635231835502,1.8947781494685583,0.01389821938105992
1.9515903677259172,1.8619793823787145,1.827668581690107,0.01429544176374163
1.9481920514787947,1.8619335208620345,1.7903121198926653,0.013698475701468331
1.9512155396597726,1.8632079192570277,1.8617277826581682,0.013905882835388184
1.9555279186793737,1.8672970363071986,1.808258090700422,0.014057772500174386
1.957165241241455,1.8697504826954432,1.913649320602417,0.013683012553623744
1.959526811327253,1.869060686656407,1.9867505175726754,0.014148013932364327
1.9558260781424386,1.869061095373971,1.8631965262549264,0.013653908457074846
1.9548882416316442,1.865461792264666,1.7337528807776315,0.014446684292384557
1.9429197992597307,1.8562408174787248,1.8931930576051985,0.013576558658054896
1.9395488670894079,1.852574178150722,1.8590988942555018,0.013704146657671248
1.9363019466400146,1.8497041293552943,1.8984998634883337,0.013549668448311942
1.938258341380528,1.8491351434162684,1.8055332217897688,0.014242053031921387
1.9357059172221593,1.8470944166183472,1.9426957028252738,0.013864636421203613
1.9313833372933524,1.845773526600429,1.8460527999060494,0.01345677035195487
1.9268450566700526,1.8441382987158639,1.8822366339819772,0.012802481651306152
1.927131175994873,1.8406421797616142,1.9408639328820365,0.013442959104265486
1.9209696735654558,1.8362771783556258,1.852002671786717,0.013261011668613978
1.9129701171602522,1.830192037991115,1.9146652221679688,0.012751783643450056
1.9085407257080078,1.8256640093667167,1.8494754689080375,0.012902191707066126
1.9036207369395666,1.821423121861049,1.840376581464495,0.01278432777949742
1.9048072610582625,1.8183999742780412,1.907420584133693,0.013493606022426061
1.900896395955767,1.8169155631746565,1.9417056696755546,0.012938635689871652
1.8957996709006173,1.8152656384876795,1.9668531247547694,0.012197494506835938
1.8929553542818343,1.8142473357064384,1.9427293709346227,0.01187990392957415
1.8947689022336687,1.8130412442343575,1.8981130293437414,0.012574451310294015
1.8920912912913732,1.8110154526574271,2.0619673899241855,0.012115461485726493
1.8884189639772688,1.8103917666843958,2.0180526801518033,0.01159252439226423
1.8842717920030867,1.8087056534630912,2.1595044306346347,0.010815841811043876
1.8832660061972482,1.808366400854928,2.1149767296654836,0.010771512985229492
1.8810919523239136,1.8069836582456316,2.1193881716047014,0.010604092053004674
1.8781346763883318,1.8034217868532454,2.301102978842599,0.01036109243120466
1.8738535642623901,1.80397663797651,2.115064655031477,0.009764790534973145
1.8712660585130965,1.7987251452037267,2.362940992627825,0.009801915713718959
1.877711500440325,1.7988937071391515,2.0475676570619856,0.011691808700561523
1.8696469409125192,1.7972917897360665,2.15157037121909,0.010188255991254534
1.8652178389685494,1.7967141355787004,2.0842872858047485,0.009551269667489188
1.8647338151931763,1.7948775802339827,2.3129484994070872,0.009364077023097448
1.8644812617983137,1.794316359928676,2.32395339012146,0.0094038758959089
1.8657663549695696,1.7929191419056483,2.3296864373343333,0.00992992946079799
1.8607957022530692,1.7931877034051078,2.2083635670798167,0.009123120989118303
1.8591140168053764,1.792539051600865,2.2326177188328336,0.008867485182625907
1.856156349182129,1.7901558194841658,2.3410022939954485,0.008535163743155343
1.8541544675827026,1.7874761649540492,2.317476885659354,0.008718150002615792
1.8515901565551758,1.7841952528272356,2.355577230453491,0.00878540107182094
1.8470306055886405,1.7813736030033656,2.3498364176068987,0.008448634828839983
1.8458021368299211,1.7801465477262224,2.3039016042436873,0.00854039192199707
1.844177978379386,1.777568255152021,2.4252371106828963,0.008488450731549944
1.8430934803826469,1.7757820061274938,2.356924193246024,0.00876598698752267
1.8398069143295288,1.7735005957739693,2.351846388408116,0.008574724197387695
1.8388590472085136,1.770770481654576,2.4117984090532576,0.008811729294913155
1.8366012913840157,1.7697111538478307,2.3540248530251637,0.008687359946114677
1.8315949269703455,1.7680050475256783,2.369417190551758,0.007995128631591797
1.8285533360072546,1.7654895782470703,2.3821474824632918,0.007864185741969518
1.8281688690185547,1.7639180421829224,2.3225522381918773,0.00822150707244873
1.8259246349334717,1.761858412197658,2.3805415289742604,0.00806830610547747
1.825533662523542,1.7607259069170271,2.4048404012407576,0.008168203490121024
1.8272771494729179,1.7604549442018782,2.346489429473877,0.008688841547284807
1.822932515825544,1.7593543188912528,2.4401534284864153,0.007851038660321916
1.8212601457323347,1.7578191076006209,2.434250831604004,0.00783538818359375
1.8205300058637346,1.7566829579217094,2.3370851448604038,0.008111459868294852
1.8222756045205253,1.7564698798315865,2.3505943162100658,0.008476904460362025
1.8230218546731132,1.7553626128605433,2.4565868037087575,0.008635946682521276
1.8181912047522408,1.7528098481042045,2.564443520137242,0.007963316781180245
1.8164019073758806,1.753107683999198,2.361954314368112,0.007950833865574427
1.814248493739537,1.752153720174517,2.3395892551967075,0.007755279541015625
1.8141052212033952,1.7503575597490584,2.463018928255354,0.007839168821062361
1.8130474090576172,1.7505516495023454,2.3942229407174245,0.0077261584145682195
1.812513760157994,1.7511817557471139,2.3748542240687778,0.00753176212310791
1.812570299421038,1.750974450792585,2.406224080494472,0.0075217655726841515
1.8096925190516882,1.7499538489750452,2.3797015803200856,0.007202727454049247
1.8120511599949427,1.7480120829173498,2.4014480795179094,0.008020962987627302
1.8074327196393694,1.7457960503441947,2.4603424072265625,0.0074214935302734375
1.8058607067380632,1.7433737516403198,2.4678222792489186,0.007576908384050641
1.802283797945295,1.7407352754047938,2.4254302297319685,0.007473792348589216
1.7999681064060755,1.7369500398635864,2.430640016283308,0.00775785105569022
1.7952556950705392,1.7332889522824968,2.465801170894078,0.007476704461233956
1.792904359953744,1.7310728175299508,2.415330614362444,0.007550750459943499
1.7936171293258667,1.7294387476784843,2.4194893496377126,0.008012720516749791
1.7904647588729858,1.7270330360957555,2.5976296152387346,0.007506098066057477
1.7870667151042394,1.7257203204291207,2.50457501411438,0.007274678775242397
1.7847566604614258,1.7232956034796578,2.451916081564767,0.007403186389378139
1.781676002911159,1.7206976924623762,2.544390984943935,0.007121120180402484
1.7809579031808036,1.719389830316816,2.449437584195818,0.007429599761962891
1.780093891280038,1.7198265450341361,2.328071355819702,0.007412144115992955
1.7788184370313371,1.7189583097185408,2.422970873968942,0.00714036396571568
1.7787394693919591,1.7175395829336983,2.5291726929800853,0.007196017674037388
1.7781236682619368,1.7178197077342443,2.4350056988852367,0.007205196789332798
1.775524275643485,1.7163594109671456,2.4651170798710416,0.00691657406943185
1.774773052760533,1.7155653067997523,2.4929544925689697,0.006869384220668248
1.7738489423479353,1.7163800852639335,2.462092433656965,0.006582753998892648
1.7764137472425188,1.716875672340393,2.463378599711827,0.006994843482971191
1.7756916795458113,1.7159398623875208,2.4883341448647633,0.0069876738956996375
1.7731719187327795,1.7136873688016618,2.5453621319362094,0.0068198272160121375
1.7717844077519007,1.7123121193477087,2.4844044617244174,0.006939530372619629
1.7688212905611311,1.7092640229633875,2.5172134126935686,0.006890807832990374
1.7687212058476038,1.7067056894302368,2.5785721710750034,0.007260475839887347
1.7626935073307581,1.7051711763654436,2.531362567629133,0.00645465510232108
1.763340745653425,1.7045718772070748,2.410772834505354,0.006946120943341937
1.7633339677538191,1.7044675179890223,2.4605544975825717,0.006865910121372768
1.7639531918934412,1.7034839051110404,2.550646577562605,0.00700657708304269
1.7620361702782767,1.7019898891448975,2.5888379982539584,0.006845269884381976
1.75956814629691,1.7012581484658378,2.474457468305315,0.006726537431989398
1.7573500531060355,1.6984088250568934,2.542663608278547,0.006716353552682059
1.7551322664533342,1.6965597867965698,2.517827408654349,0.00669222218649728
1.7531344209398543,1.6957638263702393,2.4062505790165494,0.00667497089930943
1.751113772392273,1.6937849181038993,2.5546707766396657,0.0063691650118146625
1.7524618761880058,1.6924146243504115,2.6242720740182057,0.006774459566388812
1.7494571379252843,1.693753753389631,2.439805746078491,0.006273610251290458
1.7506346361977714,1.6923535210745675,2.4644834314073836,0.006740740367344448
1.7470653738294328,1.6898334877831596,2.6294805662972585,0.006199819701058524
1.7458892890385218,1.6887842927660262,2.5033699444362094,0.006427117756434849
1.7457699605396815,1.6876973254340035,2.499643632343837,0.006628496306283134
1.7439908640725272,1.6866432087762016,2.548494338989258,0.00638530935559954
1.7413417952401298,1.6868375880377633,2.411059958594186,0.006090913500104632
1.7416765008653914,1.6858505351202828,2.44364265033177,0.006290486880711147
1.7414728573390417,1.6863546201160975,2.5460945197514127,0.005943349429539272
1.741799303463527,1.6867904492786951,2.535968337740217,0.005941714559282575
1.742813263620649,1.685679350580488,2.5490374905722484,0.0063413892473493305
1.7410692828042167,1.6847562279020036,2.5503959315163747,0.006174172673906598
1.7406833342143468,1.6832143579210554,2.4761028630392894,0.0065547057560512
1.7355893680027552,1.6792298895972115,2.6043814590999057,0.006075280053274972
1.7303815739495414,1.676232167652675,2.595754759652274,0.005649668829781669
1.7285887513841902,1.6741522209984916,2.4517653669629778,0.005995767457144601
1.7271470172064645,1.6727784190859114,2.4491702829088484,0.005987354687282017
1.7246451888765608,1.6709176301956177,2.5989761693137035,0.005558678082057408
1.7242779220853532,1.6701912539345878,2.5043634346553256,0.005820240293230329
1.7217583315713065,1.6687043734959193,2.4811473233359203,0.005659818649291992
1.721452065876552,1.667470165661403,2.474435704095023,0.005859221730913434
1.7186721052442278,1.6652621201106481,2.5884781905582974,0.005516069275992257
1.7198996032987321,1.6647716420037406,2.5658422878810336,0.005905713353838239
1.7211979457310267,1.6650344303676061,2.491778986794608,0.006261672292436872
1.7177605628967285,1.6631384917667933,2.535567079271589,0.005865011896405902
1.7174674442836217,1.6607404436383928,2.554694890975952,0.006248508180890765
1.7157673154558455,1.6590568167822701,2.5120445660182407,0.006330677441188267
1.712463412966047,1.6574969461985998,2.577483892440796,0.005850025585719517
1.7135108539036341,1.6556520972933089,2.621709074292864,0.006341014589582171
1.7115110499518258,1.6562445334025793,2.3547568661826,0.006356494767325265
1.7088590519768851,1.6535308701651437,2.605903012411935,0.005865556853158134
1.707600201879229,1.6526319640023368,2.573287316731044,0.005858795983450753
1.7067486899239677,1.6505427871431624,2.4479301316397533,0.006358044488089425
1.700818725994655,1.6489689690726144,2.500692197254726,0.005379319190979004
1.7034603187016077,1.648690870829991,2.5078297001974925,0.005950127329145159
1.7007718937737601,1.6478924410683768,2.549917425428118,0.005487033299037388
1.7007769175938197,1.6476542438779558,2.4779042175837924,0.005680084228515625
1.7006984097617013,1.6463993787765503,2.5325354848589217,0.005806343896048409
1.6981865678514754,1.6459588323320662,2.6163013662610735,0.005223393440246582
1.6999807017190116,1.646361333983285,2.528068406241281,0.005679096494402204
1.7009567192622594,1.6455610820225306,2.5371034145355225,0.006016952650887626
1.696755392210824,1.6444411618368966,2.56604266166687,0.00534144469669887
1.6972147566931588,1.6434812205178397,2.5116963727133617,0.005734784262520927
1.6963208743504115,1.6429962600980486,2.5869949545179094,0.005501934460231236
1.692889588219779,1.6425090006419591,2.5431044782911028,0.004999910082135882
1.6956033876964025,1.6412676232201713,2.502136060169765,0.0058746337890625
1.6937353951590401,1.6392579759870256,2.5785911083221436,0.005749804633004325
1.689277938434056,1.636832526751927,2.5757957867213657,0.005348188536507743
1.6902166775294714,1.6359688554491316,2.503377607890538,0.005854521478925433
1.689510498728071,1.634917105947222,2.5903405461992537,0.005749498094831195
1.6863171713692802,1.6343154396329607,2.600226742880685,0.005210314478193011
1.6895872013909476,1.6342840705599104,2.4934448514665877,0.006085906709943499
1.6871449266161238,1.6332582235336304,2.6160034452165877,0.005556447165352958
1.6846963337489538,1.6327122960771834,2.5410102776118686,0.005325436592102051
1.6832212039402552,1.6306512355804443,2.5323777879987444,0.005460160119192941
1.6786276272365026,1.6288620914731706,2.601386172430856,0.004759856632777623
1.6809961625507899,1.6261697156088692,2.6043847629002164,0.0057680606842041016
1.6788868393216814,1.6248786449432373,2.490103449140276,0.005833097866603306
1.6750596591404505,1.6222161906106132,2.630634614399501,0.005318062646048409
1.6761591945375716,1.6215172835758753,2.644469772066389,0.005650741713387626
1.6730775322232927,1.621175697871617,2.612187385559082,0.005166326250348773
1.677406941141401,1.6206155334200179,2.5263193675449918,0.006318279675074986
1.6733999422618322,1.6199873345238822,2.625247206006731,0.005442908832005092
1.668930905205863,1.6193572282791138,2.5253632068634033,0.004873752593994141
1.6685145582471574,1.6177411590303694,2.5586507320404053,0.005047474588666644
1.6663889033453805,1.6164391892296928,2.601619243621826,0.004796300615583148
1.662968363080706,1.615694454738072,2.510173729487828,0.004443321909223284
1.6642440898077828,1.6132744039808,2.601874998637608,0.005000182560511998
1.6629460198538644,1.6129111732755388,2.613311767578125,0.004789931433541434
1.6637707608086723,1.6138145923614502,2.571320056915283,0.004858306476048061
1.6623319046837943,1.6127783400671822,2.690065622329712,0.004539660045078823
1.666498371532985,1.61236948626382,2.6786398547036305,0.00547945499420166
1.6618690490722656,1.6118744441441126,2.6607569626399448,0.004686781338282994
1.6610133137021745,1.6110350915363856,2.613574879510062,0.00477804456438337
1.6586748020989555,1.608263713972909,2.6472782407488142,0.004797254289899554
1.6563962527683802,1.6074566159929549,2.609764473778861,0.004577551569257464
1.6560083797999792,1.606188178062439,2.6678601673671176,0.004637598991394043
1.6565268550600325,1.605140175138201,2.605615104947771,0.005076255117143903
1.654283949307033,1.6041291100638253,2.5582857813153947,0.00492424624306815
1.6555369070598058,1.603541680744716,2.583995682852609,0.005241530282156808
1.6535887377602714,1.6029562609536308,2.707141603742327,0.004721658570425851
1.6517594712121146,1.6033598354884557,2.5538571221487865,0.004581366266523089
1.6524509532111031,1.6026475429534912,2.653365271432059,0.004663280078342983
1.6508242743355888,1.602834633418492,2.6170479910714284,0.004372579710824149
1.6501035860606603,1.6027768850326538,2.6162384237561906,0.004241347312927246
1.650206344468253,1.6013798883983068,2.6935597487858365,0.004386952945164272
1.651415467262268,1.60187714440482,2.6532413959503174,0.004610402243477958
1.6482741662434168,1.602305803980146,2.6895456654684886,0.0038222244807652067
1.6523175239562988,1.6025474752698625,2.700624636241368,0.00456188406263079
1.6499838829040527,1.6022999286651611,2.5667879240853444,0.004412037985665458
1.6477782385689872,1.601559383528573,2.677119016647339,0.003897326333182199
1.6478972264698573,1.6010033743722099,2.709011043821062,0.0039686816079275945
1.6465906756264823,1.5979514122009277,2.733349629810878,0.004269702093941825
1.6448607104165214,1.5972418103899275,2.7352312292371477,0.00406144346509661
1.6458134821483068,1.5973714930670602,2.7053141593933105,0.0042863403047834125
1.643108912876674,1.5949049506868636,2.725949321474348,0.004197290965488979
1.639668004853385,1.5936214583260673,2.6404981272561208,0.003936188561575753
1.6367076465061732,1.5909997735704695,2.695465156010219,0.0037581580025809152
1.6357817820140295,1.588620594569615,2.69722352709089,0.00404587813786098
1.6342071294784546,1.5879051344735282,2.669050489153181,0.003930159977504185
1.6335954836436681,1.589077080999102,2.666545731680734,0.0035777432577950613
1.6348362479891096,1.589219672339303,2.731851407459804,0.00366694586617606
1.6359964268548148,1.5900685106004988,2.6336715562003,0.003926089831760952
1.6347304241997855,1.5887842518942696,2.6437667097364153,0.003909519740513393
1.6328449249267578,1.5860013110297067,2.736384323665074,0.003903763634817941
1.6313843897410802,1.585317918232509,2.72680241721017,0.0037672349384852816
1.629332491329738,1.5831268344606673,2.729351690837315,0.003790003912789481
1.6292302438191004,1.5807912860597884,2.7144643579210554,0.004267403057643345
1.6245722770690918,1.5797292334692818,2.693334170750209,0.0035891192299979074
1.6247623988560267,1.578408888408116,2.705957685198103,0.0038665192467825754
1.6253939015524728,1.577397005898612,2.794438123703003,0.004018545150756836
1.6267381736210413,1.5783779961722237,2.6146112850734164,0.00445171764918736
1.624116233416966,1.576510957309178,2.725139788218907,0.00407893317086356
1.6225640433175224,1.5759645019258772,2.7303665024893626,0.003866910934448242
1.624637416430882,1.5749525002070837,2.666636194501604,0.004612939698355538
1.6223395892551966,1.573998042515346,2.6720386913844516,0.004332900047302246
1.6198325327464513,1.573778816631862,2.7269445828029086,0.0037643909454345703
1.619857805115836,1.5728521176746912,2.723848990031651,0.003961358751569476
1.6191378320966447,1.5717682838439941,2.7315193584987094,0.004018902778625488
1.6154878309794836,1.570321832384382,2.8063697814941406,0.003427318164280483
1.6193860258374895,1.5694119249071394,2.7691632338932584,0.0044654267174857
1.6126161984034948,1.568603515625,2.574955463409424,0.0036599465778895785
1.6154733896255493,1.5672542878559657,2.6651105880737305,0.004322239330836705
1.6141886370522636,1.5673048836844308,2.737440994807652,0.003909690039498466
1.609119142804827,1.5661143575395857,2.7039849758148193,0.003199390002659389
1.6090984344482422,1.5637903383799963,2.755084208079747,0.003558567592075893
1.6070422445024763,1.5626984664372034,2.657419034412929,0.003561036927359445
1.6083378621510096,1.5614604609353202,2.6201374530792236,0.004143493516104562
1.6057828324181693,1.5602786030088152,2.76959913117545,0.0035687855311802457
1.608849014554705,1.5604266098567419,2.7132315635681152,0.004266551562717983
1.6068113871983118,1.5601461274283273,2.7069564887455533,0.003926992416381836
1.604913898876735,1.5593598910740443,2.796486037118094,0.0035248824528285433
1.6068288258143835,1.5576122658593314,2.6987813200269426,0.004454663821629116
1.6018137080328805,1.5552750314985002,2.655879463468279,0.004003984587533134
1.600844144821167,1.553893770490374,2.727478265762329,0.0039430005209786555
1.603448714528765,1.5543537139892578,2.670687198638916,0.004486594881330218
1.5974830899919783,1.552960685321263,2.74240847996303,0.003426517759050642
